"line_id","elev","elev_smooth","Xpos","Type","StemHeight","StemDiam","StemDensty","Cd","latitude","longitude"
11,41,41.8993789559066,-182,NA,NA,NA,NA,NA,48.9635778846046,-125.428392982905
11,41,41.7890480874919,-181,NA,NA,NA,NA,NA,48.9635715046206,-125.428383359259
11,41,41.6764935185641,-180,NA,NA,NA,NA,NA,48.9635651246357,-125.428373735617
11,41,41.561772197658,-179,NA,NA,NA,NA,NA,48.96355874465,-125.428364111976
11,41,41.4449518679574,-178,NA,NA,NA,NA,NA,48.9635523646634,-125.428354488338
11,41,41.3261107298025,-177,NA,NA,NA,NA,NA,48.9635459846759,-125.428344864703
11,41,41.2053370510995,-176,NA,NA,NA,NA,NA,48.9635396046876,-125.428335241069
11,41,41.0827287275748,-175,NA,NA,NA,NA,NA,48.9635332246985,-125.428325617439
11,41,40.9583927950624,-174,NA,NA,NA,NA,NA,48.9635268447085,-125.428315993811
11,41,40.8324448962576,-173,NA,NA,NA,NA,NA,48.9635204647177,-125.428306370185
11,41,40.7050087045908,-172,NA,NA,NA,NA,NA,48.963514084726,-125.428296746562
11,41,40.5760753656854,-171,NA,NA,NA,NA,NA,48.9635077047334,-125.428287122941
11,41,40.4455035414694,-170,NA,NA,NA,NA,NA,48.96350132474,-125.428277499323
11,41,40.3131600567227,-169,NA,NA,NA,NA,NA,48.9634949447458,-125.428267875707
11,41,40.1789205625481,-168,NA,NA,NA,NA,NA,48.9634885647507,-125.428258252093
11,41,40.0426701558731,-167,NA,NA,NA,NA,NA,48.9634821847548,-125.428248628482
11,41,39.904303951889,-166,NA,NA,NA,NA,NA,48.963475804758,-125.428239004874
11,41,39.7637276065833,-165,NA,NA,NA,NA,NA,48.9634694247604,-125.428229381268
11,41,39.6208857752385,-164,NA,NA,NA,NA,NA,48.9634630447619,-125.428219757664
11,41,39.4757623881548,-163,NA,NA,NA,NA,NA,48.9634566647626,-125.428210134063
11,41,39.3283527422294,-162,NA,NA,NA,NA,NA,48.9634502847624,-125.428200510464
11,41,39.1786635243854,-161,NA,NA,NA,NA,NA,48.9634439047613,-125.428190886868
11,41,39.0267127782588,-160,NA,NA,NA,NA,NA,48.9634375247595,-125.428181263274
11,41,38.8725298143055,-159,NA,NA,NA,NA,NA,48.9634311447567,-125.428171639683
11,41,38.7161550637789,-158,NA,NA,NA,NA,NA,48.9634247647531,-125.428162016094
11,41,38.5576398773023,-157,NA,NA,NA,NA,NA,48.9634183847487,-125.428152392508
