"line_id","elev","elev_smooth","Xpos","Type","StemHeight","StemDiam","StemDensty","Cd","latitude","longitude"
3,24,23.0006650114471,-114,NA,NA,NA,NA,NA,48.9573038124298,-125.434530655369
3,22,22.9564834102594,-113,NA,NA,NA,NA,NA,48.9573008882837,-125.434517742737
3,22,22.9116804762509,-112,NA,NA,NA,NA,NA,48.9572979641361,-125.434504830106
3,22,22.8662390755626,-111,NA,NA,NA,NA,NA,48.957295039987,-125.434491917476
3,22,22.8201438841389,-110,NA,NA,NA,NA,NA,48.9572921158365,-125.434479004848
3,22,22.7733814311648,-109,NA,NA,NA,NA,NA,48.9572891916845,-125.434466092222
3,22,22.7259401372509,-108,NA,NA,NA,NA,NA,48.957286267531,-125.434453179597
3,22,22.6777382809344,-107,NA,NA,NA,NA,NA,48.957283343376,-125.434440266973
3,22,22.628624230328,-106,NA,NA,NA,NA,NA,48.9572804192196,-125.434427354351
3,22,22.5784489392582,-105,NA,NA,NA,NA,NA,48.9572774950617,-125.43441444173
3,22,22.5270663697527,-104,NA,NA,NA,NA,NA,48.9572745709023,-125.434401529111
3,22,22.4743339060013,-103,NA,NA,NA,NA,NA,48.9572716467415,-125.434388616493
3,22,22.4201127586156,-102,NA,NA,NA,NA,NA,48.9572687225792,-125.434375703877
3,22,22.3642683580427,-101,NA,NA,NA,NA,NA,48.9572657984154,-125.434362791262
3,22,22.3066707360172,-100,NA,NA,NA,NA,NA,48.9572628742502,-125.434349878649
3,22,22.2471948939705,-99,NA,NA,NA,NA,NA,48.9572599500834,-125.434336966037
3,22,22.1857211573527,-98,NA,NA,NA,NA,NA,48.9572570259152,-125.434324053426
3,22,22.1221355148629,-97,NA,NA,NA,NA,NA,48.9572541017456,-125.434311140817
3,22,22.0563419526807,-96,NA,NA,NA,NA,NA,48.9572511775744,-125.43429822821
3,22,21.9882627266274,-95,NA,NA,NA,NA,NA,48.9572482534018,-125.434285315604
3,22,21.9178265714869,-94,NA,NA,NA,NA,NA,48.9572453292277,-125.434272402999
3,22,21.8449689030148,-93,NA,NA,NA,NA,NA,48.9572424050521,-125.434259490396
3,22,21.769632001009,-92,NA,NA,NA,NA,NA,48.9572394808751,-125.434246577794
3,22,21.6917651729246,-91,NA,NA,NA,NA,NA,48.9572365566966,-125.434233665194
3,22,21.6113248975667,-90,NA,NA,NA,NA,NA,48.9572336325166,-125.434220752595
3,22,21.5282749484566,-89,NA,NA,NA,NA,NA,48.9572307083352,-125.434207839998
3,22,21.4425864965191,-88,NA,NA,NA,NA,NA,48.9572277841523,-125.434194927402
3,22,21.354238191802,-87,NA,NA,NA,NA,NA,48.9572248599679,-125.434182014808
3,22,21.2632162239951,-86,NA,NA,NA,NA,NA,48.957221935782,-125.434169102215
