"line_id","elev","elev_smooth","Xpos","Type","StemHeight","StemDiam","StemDensty","Cd","latitude","longitude"
2,21,21.6012874129721,-139,NA,NA,NA,NA,NA,48.9563017600624,-125.435258765849
2,21,21.5206116355055,-138,NA,NA,NA,NA,NA,48.9563004138726,-125.435245265214
2,21,21.4397001007726,-137,NA,NA,NA,NA,NA,48.9562990676811,-125.435231764579
2,21,21.3585854139446,-136,NA,NA,NA,NA,NA,48.9562977214881,-125.435218263945
2,21,21.277274157096,-135,NA,NA,NA,NA,NA,48.9562963752934,-125.435204763312
2,21,21.1957735092785,-134,NA,NA,NA,NA,NA,48.9562950290972,-125.435191262679
2,21,21.1140912247176,-133,NA,NA,NA,NA,NA,48.9562936828994,-125.435177762047
2,21,21.0322356092638,-132,NA,NA,NA,NA,NA,48.9562923366999,-125.435164261416
2,21,20.9502154951676,-131,NA,NA,NA,NA,NA,48.9562909904989,-125.435150760785
2,21,20.8680402142568,-130,NA,NA,NA,NA,NA,48.9562896442963,-125.435137260156
2,21,20.7857195695955,-129,NA,NA,NA,NA,NA,48.9562882980921,-125.435123759526
2,21,20.7032638057127,-128,NA,NA,NA,NA,NA,48.9562869518863,-125.435110258898
2,21,20.6206835774902,-127,NA,NA,NA,NA,NA,48.956285605679,-125.43509675827
2,21,20.5379899178037,-126,NA,NA,NA,NA,NA,48.95628425947,-125.435083257643
2,21,20.4551942040168,-125,NA,NA,NA,NA,NA,48.9562829132594,-125.435069757016
2,21,20.372321443459,-124,NA,NA,NA,NA,NA,48.9562815670473,-125.43505625639
2,21,20.28941019748,-123,NA,NA,NA,NA,NA,48.9562802208335,-125.435042755765
2,21,20.206499144308,-122,NA,NA,NA,NA,NA,48.9562788746182,-125.43502925514
2,19,20.1236269615861,-121,NA,NA,NA,NA,NA,48.9562775284012,-125.435015754516
2,19,20.0408322089088,-120,NA,NA,NA,NA,NA,48.9562761821827,-125.435002253893
2,19,19.9581532107181,-119,NA,NA,NA,NA,NA,48.9562748359625,-125.434988753271
2,19,19.8756279399138,-118,NA,NA,NA,NA,NA,48.9562734897408,-125.434975252649
2,19,19.7932939025302,-117,NA,NA,NA,NA,NA,48.9562721435175,-125.434961752028
2,19,19.711174703801,-116,NA,NA,NA,NA,NA,48.9562707972926,-125.434948251407
2,19,19.6292799764706,-115,NA,NA,NA,NA,NA,48.9562694510661,-125.434934750787
2,19,19.5476186715712,-114,NA,NA,NA,NA,NA,48.956268104838,-125.434921250168
2,19,19.4661990312385,-113,NA,NA,NA,NA,NA,48.9562667586083,-125.434907749549
