"line_id","elev","elev_smooth","Xpos","Type","StemHeight","StemDiam","StemDensty","Cd","latitude","longitude"
6,33,33.0639715945117,-134,NA,NA,NA,NA,NA,48.9600540697947,-125.432346175604
6,33,33.0110777549224,-133,NA,NA,NA,NA,NA,48.9600479444326,-125.432336178358
6,33,32.9565120182565,-132,NA,NA,NA,NA,NA,48.9600418190695,-125.432326181114
6,33,32.9002278904996,-131,NA,NA,NA,NA,NA,48.9600356937056,-125.432316183872
6,33,32.8421851478602,-130,NA,NA,NA,NA,NA,48.9600295683407,-125.432306186633
6,33,32.7823499835416,-129,NA,NA,NA,NA,NA,48.960023442975,-125.432296189397
6,33,32.7206951310996,-128,NA,NA,NA,NA,NA,48.9600173176083,-125.432286192163
6,33,32.6571999639345,-127,NA,NA,NA,NA,NA,48.9600111922407,-125.432276194931
6,33,32.5918505705556,-126,NA,NA,NA,NA,NA,48.9600050668722,-125.432266197702
6,33,32.5246398053425,-125,NA,NA,NA,NA,NA,48.9599989415028,-125.432256200475
6,33,32.4555673146186,-124,NA,NA,NA,NA,NA,48.9599928161324,-125.432246203251
6,33,32.3846395379421,-123,NA,NA,NA,NA,NA,48.9599866907612,-125.432236206029
6,33,32.3118696846081,-122,NA,NA,NA,NA,NA,48.959980565389,-125.432226208809
6,33,32.23727768545,-121,NA,NA,NA,NA,NA,48.959974440016,-125.432216211592
6,33,32.1608901201134,-120,NA,NA,NA,NA,NA,48.959968314642,-125.432206214378
6,33,32.0827401200704,-119,NA,NA,NA,NA,NA,48.9599621892671,-125.432196217165
6,33,32.0028672477261,-118,NA,NA,NA,NA,NA,48.9599560638913,-125.432186219956
6,33,31.9213173520598,-117,NA,NA,NA,NA,NA,48.9599499385146,-125.432176222749
6,33,31.838142401327,-116,NA,NA,NA,NA,NA,48.959943813137,-125.432166225544
6,33,31.7534002934329,-115,NA,NA,NA,NA,NA,48.9599376877584,-125.432156228341
6,33,31.6671546446694,-114,NA,NA,NA,NA,NA,48.959931562379,-125.432146231141
6,33,31.5794570148379,-113,NA,NA,NA,NA,NA,48.9599254369986,-125.432136233944
6,33,31.4903467191135,-112,NA,NA,NA,NA,NA,48.9599193116173,-125.432126236749
