"line_id","elev","elev_smooth","Xpos","Type","StemHeight","StemDiam","StemDensty","Cd","latitude","longitude"
13,26,24.4016440279427,-126,NA,NA,NA,NA,NA,48.9646022514642,-125.425682075881
13,26,24.046158268769,-125,NA,NA,NA,NA,NA,48.9645946932501,-125.425674677367
13,26,23.6891163286839,-124,NA,NA,NA,NA,NA,48.9645871350354,-125.425667278854
13,26,23.3309469568735,-123,NA,NA,NA,NA,NA,48.9645795768202,-125.425659880345
13,26,22.9720858535145,-122,NA,NA,NA,NA,NA,48.9645720186045,-125.425652481837
13,26,22.6129729835394,-121,NA,NA,NA,NA,NA,48.9645644603883,-125.425645083332
13,26,22.2540498641051,-120,NA,NA,NA,NA,NA,48.9645569021715,-125.425637684829
13,26,21.8957568424936,-119,NA,NA,NA,NA,NA,48.9645493439542,-125.425630286328
13,22,21.5385303812242,-118,NA,NA,NA,NA,NA,48.9645417857364,-125.425622887829
13,22,21.1828003671171,-117,NA,NA,NA,NA,NA,48.9645342275181,-125.425615489333
13,22,20.8289874608978,-116,NA,NA,NA,NA,NA,48.9645266692993,-125.425608090839
13,22,20.4775005036846,-115,NA,NA,NA,NA,NA,48.9645191110799,-125.425600692347
13,22,20.1287339963466,-114,NA,NA,NA,NA,NA,48.9645115528601,-125.425593293858
13,22,19.7830656672747,-113,NA,NA,NA,NA,NA,48.9645039946397,-125.425585895371
13,15,19.4407770769038,-112,NA,NA,NA,NA,NA,48.9644964364188,-125.425578496886
13,15,19.1020518817993,-111,NA,NA,NA,NA,NA,48.9644888781973,-125.425571098403
13,15,18.767090302338,-110,NA,NA,NA,NA,NA,48.9644813199754,-125.425563699923
13,15,18.4361078882834,-109,NA,NA,NA,NA,NA,48.9644737617529,-125.425556301445
13,15,18.1092956565206,-108,NA,NA,NA,NA,NA,48.9644662035299,-125.425548902969
13,15,17.7868189133747,-107,NA,NA,NA,NA,NA,48.9644586453064,-125.425541504495
13,15,17.4688162354412,-106,NA,NA,NA,NA,NA,48.9644510870824,-125.425534106024
13,15,17.1553986152161,-105,NA,NA,NA,NA,NA,48.9644435288578,-125.425526707555
13,15,16.84664877679,-104,NA,NA,NA,NA,NA,48.9644359706328,-125.425519309088
13,15,16.5426206658264,-103,NA,NA,NA,NA,NA,48.9644284124072,-125.425511910623
13,15,16.2433391169688,-102,NA,NA,NA,NA,NA,48.9644208541811,-125.425504512161
13,15,15.948799700727,-101,NA,NA,NA,NA,NA,48.9644132959544,-125.425497113701
13,15,15.6591999507565,-100,NA,NA,NA,NA,NA,48.9644057377273,-125.425489715243
13,15,15.3749381459971,-99,NA,NA,NA,NA,NA,48.9643981794996,-125.425482316787
13,15,15.096379655182,-98,NA,NA,NA,NA,NA,48.9643906212714,-125.425474918334
13,15,14.823854684217,-97,NA,NA,NA,NA,NA,48.9643830630427,-125.425467519883
13,15,14.5576562403518,-96,NA,NA,NA,NA,NA,48.9643755048135,-125.425460121434
